2024-12-05 23:45:02.991 | INFO     | __main__:main:14 - Starting Mini Dollar Strategy
2024-12-05 23:45:18.481 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3839605164348989, entry price 6457.039133565661
2024-12-05 23:45:18.486 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6458.776294032065 with profit 20.47
2024-12-05 23:45:18.861 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.382459459513852, entry price 6484.743105989821
2024-12-05 23:45:18.864 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6486.567271577054 with profit 20.51
2024-12-05 23:45:18.869 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3849350639777834, entry price 6484.2000941522565
2024-12-05 23:45:18.871 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6486.072066717005 with profit 20.69
2024-12-05 23:45:19.171 | INFO     | src.agents.market:execute_trades:71 - Opened long position: size 0.314434568375133, entry price 6508.147155246985
2024-12-05 23:45:19.173 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 13069: 6508.147155246985
2024-12-05 23:45:19.174 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 13070: 6508.147155246985
2024-12-05 23:45:19.176 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 13071: 6508.147155246985
2024-12-05 23:45:19.178 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 13072: 6508.147155246985
2024-12-05 23:45:19.179 | INFO     | src.agents.market:execute_trades:49 - Trade closed: long at 6508.147155246985 with profit -25.46
2024-12-05 23:45:19.191 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.35792663006936254, entry price 6508.885694914227
2024-12-05 23:45:19.201 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6510.738793164826 with profit 18.97
2024-12-05 23:45:19.282 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.383858537681859, entry price 6512.881237310147
2024-12-05 23:45:19.284 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6514.858039226946 with profit 20.77
2024-12-05 23:45:19.674 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3847022592330028, entry price 6541.255125463254
2024-12-05 23:45:19.677 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6543.183281598122 with profit 20.91
2024-12-05 23:45:19.689 | INFO     | src.agents.market:execute_trades:71 - Opened long position: size 0.280597625017284, entry price 6544.0893306331145
2024-12-05 23:45:19.692 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 13426: 6544.0893306331145
2024-12-05 23:45:19.694 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 13427: 6544.0893306331145
2024-12-05 23:45:19.696 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 13428: 6544.0893306331145
2024-12-05 23:45:19.698 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 13429: 6544.0893306331145
2024-12-05 23:45:19.701 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 13430: 6544.0893306331145
2024-12-05 23:45:19.702 | INFO     | src.agents.market:execute_trades:49 - Trade closed: long at 6544.0893306331145 with profit -23.36
2024-12-05 23:45:20.007 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3853152391405501, entry price 6564.842513495921
2024-12-05 23:45:20.010 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6566.601788752077 with profit 20.98
2024-12-05 23:45:20.118 | INFO     | src.agents.market:execute_trades:71 - Opened long position: size 0.20698799115132155, entry price 6573.505163811605
2024-12-05 23:45:20.120 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 13720: 6573.505163811605
2024-12-05 23:45:20.122 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 13721: 6573.505163811605
2024-12-05 23:45:20.124 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 13722: 6573.505163811605
2024-12-05 23:45:20.124 | INFO     | src.agents.market:execute_trades:49 - Trade closed: long at 6573.505163811605 with profit -18.61
2024-12-05 23:45:20.418 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.37648300406449275, entry price 6594.447845618215
2024-12-05 23:45:20.431 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6596.546669304557 with profit 20.63
2024-12-05 23:45:20.528 | INFO     | src.agents.market:execute_trades:71 - Opened long position: size 0.2746099514773643, entry price 6602.240563848535
2024-12-05 23:45:20.530 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14008: 6602.240563848535
2024-12-05 23:45:20.532 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14009: 6602.240563848535
2024-12-05 23:45:20.533 | INFO     | src.agents.market:execute_trades:49 - Trade closed: long at 6602.240563848535 with profit -23.13
2024-12-05 23:45:20.839 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3814680587194035, entry price 6622.385486709659
2024-12-05 23:45:20.843 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6624.307121783638 with profit 21.00
2024-12-05 23:45:20.844 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.38266436144603677, entry price 6623.047482727248
2024-12-05 23:45:20.854 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6625.041581204069 with profit 21.11
2024-12-05 23:45:20.863 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.36408509224210256, entry price 6624.509535969956
2024-12-05 23:45:20.865 | INFO     | src.agents.market:check_exit_conditions:143 - Atualizando stop_loss para posição curta em 14235: 6624.509535969956
2024-12-05 23:45:20.867 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6624.509535969956 with profit 19.12
2024-12-05 23:45:20.939 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3747059962501764, entry price 6628.467403125266
2024-12-05 23:45:20.942 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6630.580332395321 with profit 20.64
2024-12-05 23:45:20.943 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3815655913723981, entry price 6628.479404685977
2024-12-05 23:45:20.950 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6630.7079399236045 with profit 21.15
2024-12-05 23:45:20.959 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.38527730859436665, entry price 6627.371884749436
2024-12-05 23:45:20.961 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6629.257108780869 with profit 21.27
2024-12-05 23:45:20.969 | INFO     | src.agents.market:execute_trades:71 - Opened long position: size 0.24369315728832355, entry price 6631.423535066259
2024-12-05 23:45:20.972 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14298: 6631.423535066259
2024-12-05 23:45:20.974 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14299: 6631.423535066259
2024-12-05 23:45:20.976 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14300: 6631.423535066259
2024-12-05 23:45:20.978 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14301: 6631.423535066259
2024-12-05 23:45:20.980 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14302: 6631.423535066259
2024-12-05 23:45:20.982 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14303: 6631.423535066259
2024-12-05 23:45:20.984 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14304: 6631.423535066259
2024-12-05 23:45:20.987 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14305: 6631.423535066259
2024-12-05 23:45:20.990 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14306: 6631.423535066259
2024-12-05 23:45:20.993 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14307: 6631.423535066259
2024-12-05 23:45:20.995 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14308: 6631.423535066259
2024-12-05 23:45:20.997 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14309: 6631.423535066259
2024-12-05 23:45:20.999 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14310: 6631.423535066259
2024-12-05 23:45:21.002 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14311: 6631.423535066259
2024-12-05 23:45:21.004 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14312: 6631.423535066259
2024-12-05 23:45:21.007 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14313: 6631.423535066259
2024-12-05 23:45:21.010 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14314: 6631.423535066259
2024-12-05 23:45:21.012 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14315: 6631.423535066259
2024-12-05 23:45:21.014 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14316: 6631.423535066259
2024-12-05 23:45:21.017 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14317: 6631.423535066259
2024-12-05 23:45:21.019 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14318: 6631.423535066259
2024-12-05 23:45:21.021 | INFO     | src.agents.market:execute_trades:49 - Trade closed: long at 6634.187634066707 with profit -20.49
2024-12-05 23:45:21.294 | INFO     | src.agents.market:execute_trades:71 - Opened long position: size 0.28034468414786834, entry price 6652.416171691924
2024-12-05 23:45:21.296 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14511: 6652.416171691924
2024-12-05 23:45:21.298 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14512: 6652.416171691924
2024-12-05 23:45:21.299 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14513: 6652.416171691924
2024-12-05 23:45:21.301 | INFO     | src.agents.market:execute_trades:49 - Trade closed: long at 6652.416171691924 with profit -23.65
2024-12-05 23:45:21.306 | INFO     | src.agents.market:execute_trades:71 - Opened long position: size 0.14331795547279996, entry price 6653.464438245996
2024-12-05 23:45:21.308 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14517: 6653.464438245996
2024-12-05 23:45:21.310 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14518: 6653.464438245996
2024-12-05 23:45:21.311 | INFO     | src.agents.market:execute_trades:49 - Trade closed: long at 6653.464438245996 with profit -14.54
2024-12-05 23:45:21.318 | INFO     | src.agents.market:execute_trades:71 - Opened long position: size 0.23363092690867282, entry price 6653.797970152886
2024-12-05 23:45:21.321 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14523: 6653.797970152886
2024-12-05 23:45:21.324 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 14524: 6653.797970152886
2024-12-05 23:45:21.326 | INFO     | src.agents.market:execute_trades:49 - Trade closed: long at 6653.797970152886 with profit -20.55
2024-12-05 23:45:21.730 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.36835903815214377, entry price 6681.554382782279
2024-12-05 23:45:21.735 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6683.253435461741 with profit 20.24
2024-12-05 23:45:21.820 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.38039029630082366, entry price 6685.945481339274
2024-12-05 23:45:21.823 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6687.953983416253 with profit 21.20
2024-12-05 23:45:22.151 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.36275743297759483, entry price 6709.124836011538
2024-12-05 23:45:22.160 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6710.990084747782 with profit 20.02
2024-12-05 23:45:22.165 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3789813846755055, entry price 6709.820932914039
2024-12-05 23:45:22.173 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6711.543564455926 with profit 21.09
2024-12-05 23:45:22.174 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3777583994786995, entry price 6709.255710912919
2024-12-05 23:45:22.177 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6710.785096415533 with profit 20.93
2024-12-05 23:45:22.259 | INFO     | src.agents.market:execute_trades:71 - Opened long position: size 0.18415057928098594, entry price 6716.573229622981
2024-12-05 23:45:22.261 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 15150: 6716.573229622981
2024-12-05 23:45:22.263 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 15151: 6716.573229622981
2024-12-05 23:45:22.265 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 15152: 6716.573229622981
2024-12-05 23:45:22.266 | INFO     | src.agents.market:execute_trades:49 - Trade closed: long at 6716.573229622981 with profit -17.37
2024-12-05 23:45:22.274 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3722842995350937, entry price 6716.30208362766
2024-12-05 23:45:22.282 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6718.14105454482 with profit 20.70
2024-12-05 23:45:22.283 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3689804016151964, entry price 6717.143310696558
2024-12-05 23:45:22.297 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6719.142827578818 with profit 20.53
2024-12-05 23:45:22.694 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.37618794494254415, entry price 6743.023387620779
2024-12-05 23:45:22.697 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6745.217426566919 with profit 21.20
2024-12-05 23:45:22.698 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3832086608618448, entry price 6744.031556862295
2024-12-05 23:45:22.708 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6746.333301711158 with profit 21.73
2024-12-05 23:45:23.054 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3722044690077855, entry price 6767.679524606668
2024-12-05 23:45:23.063 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6769.523351146916 with profit 20.88
2024-12-05 23:45:23.479 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.35808399158456816, entry price 6795.90408342312
2024-12-05 23:45:23.483 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6797.867775861287 with profit 20.05
2024-12-05 23:45:23.583 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.36709378488903055, entry price 6802.135956450811
2024-12-05 23:45:23.586 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6803.863568967826 with profit 20.61
2024-12-05 23:45:23.596 | INFO     | src.agents.market:execute_trades:71 - Opened long position: size 0.30299015222014325, entry price 6803.895681657875
2024-12-05 23:45:23.598 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 16025: 6803.895681657875
2024-12-05 23:45:23.600 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 16026: 6803.895681657875
2024-12-05 23:45:23.603 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 16027: 6803.895681657875
2024-12-05 23:45:23.603 | INFO     | src.agents.market:execute_trades:49 - Trade closed: long at 6803.895681657875 with profit -25.62
2024-12-05 23:45:23.918 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.38152150038889254, entry price 6824.288395200421
2024-12-05 23:45:23.927 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6826.163648250732 with profit 21.76
2024-12-05 23:45:24.366 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3799434294416864, entry price 6853.976887970507
2024-12-05 23:45:24.368 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6855.707375012074 with profit 21.71
2024-12-05 23:45:24.369 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3797984867142057, entry price 6854.409252711232
2024-12-05 23:45:24.384 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6856.239600780716 with profit 21.74
2024-12-05 23:45:24.803 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3845462500473651, entry price 6881.527461075243
2024-12-05 23:45:24.806 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6883.462730479965 with profit 22.21
2024-12-05 23:45:24.815 | INFO     | src.agents.market:execute_trades:71 - Opened long position: size 0.24529122266326972, entry price 6884.047878942265
2024-12-05 23:45:24.818 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 16828: 6884.047878942265
2024-12-05 23:45:24.821 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 16829: 6884.047878942265
2024-12-05 23:45:24.824 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 16830: 6884.047878942265
2024-12-05 23:45:24.826 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 16831: 6884.047878942265
2024-12-05 23:45:24.828 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 16832: 6884.047878942265
2024-12-05 23:45:24.831 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 16833: 6884.047878942265
2024-12-05 23:45:24.834 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 16834: 6884.047878942265
2024-12-05 23:45:24.835 | INFO     | src.agents.market:execute_trades:49 - Trade closed: long at 6884.047878942265 with profit -21.89
2024-12-05 23:45:24.911 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3764272925203462, entry price 6888.921588083411
2024-12-05 23:45:24.930 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6890.9583692687565 with profit 21.71
2024-12-05 23:45:25.282 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3762876280298422, entry price 6911.133902410528
2024-12-05 23:45:25.288 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6913.032735096688 with profit 21.73
2024-12-05 23:45:25.289 | INFO     | src.agents.market:execute_trades:71 - Opened long position: size 0.2978184744403234, entry price 6912.208237866811
2024-12-05 23:45:25.291 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 17109: 6912.208237866811
2024-12-05 23:45:25.293 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 17110: 6912.208237866811
2024-12-05 23:45:25.295 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 17111: 6912.208237866811
2024-12-05 23:45:25.296 | INFO     | src.agents.market:execute_trades:49 - Trade closed: long at 6912.208237866811 with profit -25.59
2024-12-05 23:45:25.297 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.382283964150773, entry price 6911.036224687739
2024-12-05 23:45:25.299 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6912.9514539931115 with profit 22.16
2024-12-05 23:45:25.409 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.385462187692807, entry price 6917.970574512416
2024-12-05 23:45:25.412 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6919.752300494227 with profit 22.36
2024-12-05 23:45:25.747 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.36976117361723476, entry price 6940.018616541859
2024-12-05 23:45:25.766 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6942.142486084789 with profit 21.45
2024-12-05 23:45:26.274 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3716358456078406, entry price 6974.1425660690165
2024-12-05 23:45:26.283 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6976.162255729004 with profit 21.68
2024-12-05 23:45:26.287 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.37722343737270125, entry price 6975.304706927658
2024-12-05 23:45:26.299 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 6977.156554281176 with profit 22.02
2024-12-05 23:45:26.756 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3593988954615644, entry price 7003.4371119525595
2024-12-05 23:45:26.769 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 7005.378580166429 with profit 20.88
2024-12-05 23:45:26.770 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3764596730937802, entry price 7004.124500921886
2024-12-05 23:45:26.777 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 7005.971631757225 with profit 22.07
2024-12-05 23:45:26.778 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.37551027610742715, entry price 7004.4788488473
2024-12-05 23:45:26.786 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 7006.347229064892 with profit 22.01
2024-12-05 23:45:27.125 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3614519554744835, entry price 7026.664812151458
2024-12-05 23:45:27.127 | INFO     | src.agents.market:check_exit_conditions:143 - Atualizando stop_loss para posição curta em 18254: 7026.664812151458
2024-12-05 23:45:27.129 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 7026.664812151458 with profit 20.40
2024-12-05 23:45:27.152 | INFO     | src.agents.market:execute_trades:71 - Opened long position: size 0.2767706532102411, entry price 7028.554056550889
2024-12-05 23:45:27.154 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 18270: 7028.554056550889
2024-12-05 23:45:27.157 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 18271: 7028.554056550889
2024-12-05 23:45:27.158 | INFO     | src.agents.market:execute_trades:49 - Trade closed: long at 7028.554056550889 with profit -24.45
2024-12-05 23:45:27.622 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3802730628522648, entry price 7056.0880208809895
2024-12-05 23:45:27.624 | INFO     | src.agents.market:check_exit_conditions:143 - Atualizando stop_loss para posição curta em 18556: 7056.0880208809895
2024-12-05 23:45:27.626 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 7056.0880208809895 with profit 21.83
2024-12-05 23:45:27.629 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3849464537847349, entry price 7055.767974163919
2024-12-05 23:45:27.631 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 7057.800372093302 with profit 22.95
2024-12-05 23:45:27.733 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.384146671190442, entry price 7060.967827015515
2024-12-05 23:45:27.736 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 7063.132367025202 with profit 22.96
2024-12-05 23:45:28.098 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.37736243059640995, entry price 7084.998434031997
2024-12-05 23:45:28.108 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 7086.932886028906 with profit 22.47
2024-12-05 23:45:28.187 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.37043579488404976, entry price 7089.486606277955
2024-12-05 23:45:28.197 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 7091.440665411413 with profit 21.99
2024-12-05 23:45:28.217 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.38419774779369154, entry price 7090.207328251988
2024-12-05 23:45:28.223 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 7092.137975628357 with profit 22.99
2024-12-05 23:45:28.570 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.37303276679213593, entry price 7113.209992395466
2024-12-05 23:45:28.580 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 7115.328048334299 with profit 22.33
2024-12-05 23:45:28.589 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.37803109091384074, entry price 7114.006208954621
2024-12-05 23:45:28.597 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 7116.103425225316 with profit 22.69
2024-12-05 23:45:28.674 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.383847189349489, entry price 7117.040645686344
2024-12-05 23:45:28.677 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 7119.242699268871 with profit 23.17
2024-12-05 23:45:28.679 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.37556674164612436, entry price 7118.430204436955
2024-12-05 23:45:28.695 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 7120.794065600884 with profit 22.63
2024-12-05 23:45:28.699 | INFO     | src.agents.market:execute_trades:71 - Opened long position: size 0.2946110177651775, entry price 7120.193608672831
2024-12-05 23:45:28.701 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 19190: 7120.193608672831
2024-12-05 23:45:28.705 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 19191: 7120.193608672831
2024-12-05 23:45:28.707 | INFO     | src.agents.market:execute_trades:49 - Trade closed: long at 7120.193608672831 with profit -25.98
2024-12-05 23:45:29.063 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3801888432716256, entry price 7141.6081844862965
2024-12-05 23:45:29.082 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 7143.6941418578535 with profit 22.95
2024-12-05 23:45:29.084 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3801607426613862, entry price 7142.421203742439
2024-12-05 23:45:29.099 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 7144.526556015613 with profit 22.96
2024-12-05 23:45:29.192 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3663616844312449, entry price 7148.428868774036
2024-12-05 23:45:29.194 | INFO     | src.agents.market:check_exit_conditions:143 - Atualizando stop_loss para posição curta em 19475: 7148.428868774036
2024-12-05 23:45:29.197 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 7148.428868774036 with profit 21.19
2024-12-05 23:45:29.570 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3846443545372067, entry price 7170.7060119740345
2024-12-05 23:45:29.581 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 7172.925389288346 with profit 23.44
2024-12-05 23:45:30.032 | INFO     | src.agents.market:execute_trades:88 - Opened short position: size 0.3777760187383405, entry price 7200.083356154246
2024-12-05 23:45:30.046 | INFO     | src.agents.market:execute_trades:49 - Trade closed: short at 7202.085968758007 with profit 22.96
2024-12-05 23:45:30.127 | INFO     | src.agents.market:execute_trades:71 - Opened long position: size 0.21113074271957688, entry price 7205.732916157572
2024-12-05 23:45:30.129 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 20045: 7205.732916157572
2024-12-05 23:45:30.132 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 20046: 7205.732916157572
2024-12-05 23:45:30.134 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 20047: 7205.732916157572
2024-12-05 23:45:30.136 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 20048: 7205.732916157572
2024-12-05 23:45:30.139 | INFO     | src.agents.market:check_exit_conditions:131 - Atualizando stop_loss para posição longa em 20049: 7205.732916157572
